partida_url,data,rated,precisao_brancas,precisao_pretas,modalidade,regras,rating_brancas,resultado_brancas,brancas_username,brancas_@id,rating_pretas,resultado_pretas,pretas_username,pretas_@id,eco_abertura_raw,origem
https://www.chess.com/game/live/144484134642,2025-10-19,True,90.83,86.25,blitz,chess,3094,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3099,resigned,blitz_expert23,https://api.chess.com/pub/player/blitz_expert23,Nimzowitsch-Larsen-Attack-Indian-Variation-2.Bb2-e6-3.Nf3,chess.com
https://www.chess.com/game/live/144485270980,2025-10-19,True,86.05,80.33,blitz,chess,3012,vitória,turboplombir,https://api.chess.com/pub/player/turboplombir,3084,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,Kings-Indian-Defense-Samisch-Double-Fianchetto-Variation-7.Qd2-c5-8.d5,chess.com
https://www.chess.com/game/live/144485446694,2025-10-19,True,93.33,79.93,blitz,chess,3090,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3006,resigned,turboplombir,https://api.chess.com/pub/player/turboplombir,Reti-Opening-Sicilian-Invitation...3.Bb2-d5-4.e3-Nf6,chess.com
https://www.chess.com/game/live/144486417016,2025-10-19,True,88.44,88.46,blitz,chess,2980,material insuficiente,soloadelante,https://api.chess.com/pub/player/soloadelante,3087,insufficient,lpsupi,https://api.chess.com/pub/player/lpsupi,Queens-Pawn-Opening-Horwitz-Defense-2.c4,chess.com
https://www.chess.com/game/live/144486640900,2025-10-19,True,79.67,87.72,blitz,chess,3076,xeque-mate,lpsupi,https://api.chess.com/pub/player/lpsupi,2963,win,gzqsh07,https://api.chess.com/pub/player/gzqsh07,Queens-Gambit-Declined-Austrian-Variation...4.Nf3-cxd4-5.Nc3-Qa5-6.Nxd4,chess.com
https://www.chess.com/game/live/144486891652,2025-10-19,True,84.38,83.43,blitz,chess,3082,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2980,checkmated,klimkoj,https://api.chess.com/pub/player/klimkoj,Indian-Game-Knights-Variation-2...e6-3.c3-c5,chess.com
https://www.chess.com/game/live/144487111262,2025-10-19,True,89.41,91.87,blitz,chess,2974,tempo esgotado,klimkoj,https://api.chess.com/pub/player/klimkoj,3088,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Reti-Opening-Queenside-Fianchetto-Variation-2.d4-Bb7,chess.com
https://www.chess.com/game/live/144487368586,2025-10-19,True,70.79,58.03,blitz,chess,3079,tempo esgotado,lpsupi,https://api.chess.com/pub/player/lpsupi,3034,win,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,Reti-Opening-Nimzowitsch-Larsen-Attack-2...Bg4-3.e3-Nd7,chess.com
https://www.chess.com/game/live/144487597810,2025-10-19,True,82.79,87.29,blitz,chess,3027,desistência,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,3086,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Indian-Game-East-Indian-Przepiorka-Variation...6.Re1-Nbd7-7.e4-e5-8.Nc3,chess.com
https://www.chess.com/game/live/144487825798,2025-10-19,True,84.87,80.68,blitz,chess,3093,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3020,resigned,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,Reti-Opening-Nimzowitsch-Larsen-Attack-2...Nf6-3.Bb2-Bf5,chess.com
https://www.chess.com/game/live/144488720142,2025-10-19,True,91.52,91.76,blitz,chess,3081,tempo esgotado,lpsupi,https://api.chess.com/pub/player/lpsupi,2935,win,trimitziosp7,https://api.chess.com/pub/player/trimitziosp7,Reti-Opening,chess.com
https://www.chess.com/game/live/144488956446,2025-10-19,True,92.33,92.22,blitz,chess,3046,tripla repetição,ilqar_74,https://api.chess.com/pub/player/ilqar_74,3080,repetition,lpsupi,https://api.chess.com/pub/player/lpsupi,Sicilian-Defense-Open-Najdorf-Variation-6.a3,chess.com
https://www.chess.com/game/live/144493397578,2025-10-19,True,80.99,84.79,blitz,chess,2983,desistência,soloadelante,https://api.chess.com/pub/player/soloadelante,3086,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Modern-Defense-Pterodactyl-Defense...8.Bd3-Na6-9.O-O-e5,chess.com
https://www.chess.com/game/live/144493549356,2025-10-19,True,78.81,84.38,blitz,chess,3076,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2993,win,soloadelante,https://api.chess.com/pub/player/soloadelante,Reti-Opening-Nimzowitsch-Larsen-Attack-2...c5-3.Bb2-f6,chess.com
https://www.chess.com/game/live/144493674634,2025-10-19,True,88.73,80.23,blitz,chess,3003,vitória,soloadelante,https://api.chess.com/pub/player/soloadelante,3066,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,Kings-Indian-Defense...7.O-O-Na6-8.Nc3-Nc7,chess.com
https://www.chess.com/game/live/144494426152,2025-10-19,True,87.73,94.57,blitz,chess,3021,desistência,tanitoluwaaps116,https://api.chess.com/pub/player/tanitoluwaaps116,3073,win,lpsupi,https://api.chess.com/pub/player/lpsupi,English-Opening-Symmetrical-Variation...5.O-O-Bg7-6.d4-cxd4-7.Nxd4,chess.com
https://www.chess.com/game/live/144494493516,2025-10-19,True,95.33,85.42,blitz,chess,3080,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3014,resigned,tanitoluwaaps116,https://api.chess.com/pub/player/tanitoluwaaps116,Indian-Game-East-Indian-London-System...5.h3-O-O-6.c3-b6,chess.com
https://www.chess.com/game/live/144496273270,2025-10-19,True,94.35,90.04,blitz,chess,3069,vitória,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,3072,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,Ruy-Lopez-Opening-Morphy-Defense-Keres-Chigorin-Defense...13.Nbd2-c4-14.Nf1-Nb7,chess.com
https://www.chess.com/game/live/144496373598,2025-10-19,True,78.23,84.67,blitz,chess,3064,xeque-mate,lpsupi,https://api.chess.com/pub/player/lpsupi,3077,win,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,Nimzo-Indian-Defense-Romanishin-Kasparov-System...6.Nf3-dxc4-7.O-O-Nc6-8.Qa4,chess.com
https://www.chess.com/game/live/144496492920,2025-10-19,True,85.96,93.11,blitz,chess,3069,desistência,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,3072,win,lpsupi,https://api.chess.com/pub/player/lpsupi,French-Defense-Normal-Variation-2...d5-3.Nc3,chess.com
https://www.chess.com/game/live/144496567904,2025-10-19,True,87.97,92.53,blitz,chess,3064,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,3077,win,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,Indian-Game-East-Indian-Defense-3.a3-d5,chess.com
https://www.chess.com/game/live/144496679530,2025-10-20,True,75.04,74.75,blitz,chess,3085,vitória,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,3056,timeout,lpsupi,https://api.chess.com/pub/player/lpsupi,Giuoco-Piano-Game-Giuoco-Pianissimo-Variation-4...Nf6-5.O-O-d6,chess.com
https://www.chess.com/game/live/144496799168,2025-10-20,True,79.65,89.76,blitz,chess,3049,xeque-mate,lpsupi,https://api.chess.com/pub/player/lpsupi,3092,win,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,Giuoco-Piano-Game-Giuoco-Pianissimo-Italian-Four-Knights-Variation-5...d6,chess.com
https://www.chess.com/game/live/144496896036,2025-10-20,True,76.39,70.41,blitz,chess,3083,tempo esgotado,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,3058,win,lpsupi,https://api.chess.com/pub/player/lpsupi,English-Opening-Anglo-Indian-Kings-Knight-Queens-Indian-Formation...5.d4-Bg7-6.O-O-O-O-7.d5,chess.com
https://www.chess.com/game/live/144497018438,2025-10-20,True,81.21,75.79,blitz,chess,3067,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3074,resigned,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,English-Opening-Symmetrical-Variation...8.e3-d5-9.Qe2-Nc6-10.d3,chess.com
https://www.chess.com/game/live/144497100924,2025-10-20,True,89.52,77.72,blitz,chess,3082,vitória,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,3059,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,Italian-Game-Knight-Attack-Polerio-Bishop-Check-Line-6...Bd7-7.Qe2,chess.com
https://www.chess.com/game/live/144497175240,2025-10-20,True,87.09,87.84,blitz,chess,3060,tripla repetição,lpsupi,https://api.chess.com/pub/player/lpsupi,3081,repetition,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,Kings-Indian-Attack-Double-Fianchetto-Pachman-System-6.Nbd2-O-O-7.e4-Nbc6,chess.com
https://www.chess.com/game/live/144497514624,2025-10-20,True,76.34,82.21,blitz,chess,2892,tempo esgotado,want2lose,https://api.chess.com/pub/player/want2lose,3065,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Indian-Game-East-Indian-Przepiorka-Variation...5.b3-d6-6.Bb2-a5,chess.com
https://www.chess.com/game/live/144497632780,2025-10-20,True,84.78,88.58,blitz,chess,3053,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2904,win,want2lose,https://api.chess.com/pub/player/want2lose,Indian-Game-East-Indian-London-System-3...Bg7-4.c3-O-O-5.h3,chess.com
https://www.chess.com/game/live/144498947076,2025-10-20,True,77.53,86.87,blitz,chess,3058,desistência,annawel,https://api.chess.com/pub/player/annawel,3061,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Reti-Opening-Kings-Indian-Attack...4.O-O-g6-5.d3-Bg7-6.e4,chess.com
https://www.chess.com/game/live/144499049028,2025-10-20,True,75.14,84.47,blitz,chess,3053,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,3066,win,annawel,https://api.chess.com/pub/player/annawel,Reti-Opening-Pirc-Invitation,chess.com
https://www.chess.com/game/live/144499117626,2025-10-20,True,67.99,72.57,blitz,chess,3058,tempo esgotado,annawel,https://api.chess.com/pub/player/annawel,3061,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Benoni-Defense...5.Nc3-Bg7-6.Nf3-O-O,chess.com
https://www.chess.com/game/live/144499245958,2025-10-20,True,77.8,84.81,blitz,chess,3053,xeque-mate,lpsupi,https://api.chess.com/pub/player/lpsupi,3066,win,annawel,https://api.chess.com/pub/player/annawel,Reti-Opening-Dutch-Variation...6.c4-d6-7.Nc3-c6-8.b3,chess.com
https://www.chess.com/game/live/144499361392,2025-10-20,True,70.29,97.81,blitz,chess,3058,xeque-mate,annawel,https://api.chess.com/pub/player/annawel,3061,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Scotch-Game-Classical-Potter-Variation-5...Bb6-6.Nc3-d6,chess.com
https://www.chess.com/game/live/144501744308,2025-10-20,True,82.4,86.12,blitz,chess,3067,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2978,timeout,g3god,https://api.chess.com/pub/player/g3god,Caro-Kann-Defense-Breyer-Variation...7.O-O-Bg4-8.h3-Bh5,chess.com
https://www.chess.com/game/live/144501867004,2025-10-20,True,90.96,83.82,blitz,chess,2988,vitória,g3god,https://api.chess.com/pub/player/g3god,3057,abandoned,lpsupi,https://api.chess.com/pub/player/lpsupi,Giuoco-Piano-Game...7.c3-Ba7-8.Re1-h6,chess.com
https://www.chess.com/game/live/144520254444,2025-10-20,True,96.94,89.75,blitz,chess,3063,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2955,resigned,g3god,https://api.chess.com/pub/player/g3god,Sicilian-Defense-2.Nf3-d6-3.g3-g6-4.Bg2-Bg7,chess.com
https://www.chess.com/game/live/144520451008,2025-10-20,True,86.1,88.32,blitz,chess,2957,tripla repetição,g3god,https://api.chess.com/pub/player/g3god,3061,repetition,lpsupi,https://api.chess.com/pub/player/lpsupi,French-Defense-Winawer-Advance-Petrosian-Variation-5.Qg4,chess.com
https://www.chess.com/game/live/144523240036,2025-10-20,True,85.75,79.25,blitz,chess,3067,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2966,resigned,soloadelante,https://api.chess.com/pub/player/soloadelante,Reti-Opening-Nimzowitsch-Larsen-Attack-2...Nf6-3.Bb2-e6-4.g3,chess.com
https://www.chess.com/game/live/144523396366,2025-10-20,True,77.39,97.64,blitz,chess,3080,desistência,amintabatabaei,https://api.chess.com/pub/player/amintabatabaei,3075,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Reti-Opening-Pirc-Invitation,chess.com
https://www.chess.com/game/live/144523478972,2025-10-20,True,81.37,69.34,blitz,chess,3079,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2896,checkmated,grossboss19,https://api.chess.com/pub/player/grossboss19,Reti-Opening...3.b3-Bg4-4.Bb2-e6-5.h3,chess.com
https://www.chess.com/game/live/144523707730,2025-10-20,True,91.7,94.17,blitz,chess,2968,desistência,gmakobianstl,https://api.chess.com/pub/player/gmakobianstl,3085,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Magnus-Queens-Gambit-4.cxd5-exd5-5.Bf4,chess.com
https://www.chess.com/game/live/144523926336,2025-10-20,True,79.11,94.73,blitz,chess,3076,xeque-mate,lpsupi,https://api.chess.com/pub/player/lpsupi,3049,win,quvnoq_muxlis,https://api.chess.com/pub/player/quvnoq_muxlis,Colle-System-Anti-Colle-Variation-4.Bd3-Bxd3,chess.com
https://www.chess.com/game/live/144529228656,2025-10-20,True,86.86,88.97,blitz,chess,2961,material insuficiente,sargis_06,https://api.chess.com/pub/player/sargis_06,3073,insufficient,lpsupi,https://api.chess.com/pub/player/lpsupi,Kings-Indian-Defense-Semi-Averbakh-System,chess.com
https://www.chess.com/game/live/144529570182,2025-10-20,True,78.79,98.29,blitz,chess,3063,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2971,win,sargis_06,https://api.chess.com/pub/player/sargis_06,Catalan-Opening-Open-Defense-Classical-Line-6.O-O-O-O,chess.com
https://www.chess.com/game/live/144529717838,2025-10-20,True,93.15,93.87,blitz,chess,2973,tripla repetição,sargis_06,https://api.chess.com/pub/player/sargis_06,3061,repetition,lpsupi,https://api.chess.com/pub/player/lpsupi,Ruy-Lopez-Opening-Berlin-Defense...8.d4-exd4-9.cxd4-Bb6,chess.com
https://www.chess.com/game/live/144533866266,2025-10-20,False,82.43,89.59,rapid,chess,1791,desistência,rafaelbarone12,https://api.chess.com/pub/player/rafaelbarone12,2726,win,lpsupi,https://api.chess.com/pub/player/lpsupi,English-Opening-Symmetrical-Variation...4.Nf3-Nc6-5.O-O-d6-6.Nc3,chess.com
https://www.chess.com/game/live/144536912130,2025-10-21,True,84.76,84.66,blitz,chess,3060,tempo vs. material insuficiente,lpsupi,https://api.chess.com/pub/player/lpsupi,3030,timevsinsufficient,tanitoluwaaps116,https://api.chess.com/pub/player/tanitoluwaaps116,English-Opening-Anglo-Indian-Kings-Indian-Defense...7.O-O-Bg4-8.d3-Bxf3-9.Bxf3,chess.com
https://www.chess.com/game/live/144537036636,2025-10-21,True,85.89,90.86,blitz,chess,3023,desistência,tanitoluwaaps116,https://api.chess.com/pub/player/tanitoluwaaps116,3067,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Indian-Game-Tartakower-Attack-2...c5,chess.com
https://www.chess.com/game/live/144537116186,2025-10-21,True,85.82,81.7,blitz,chess,3074,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3016,resigned,tanitoluwaaps116,https://api.chess.com/pub/player/tanitoluwaaps116,Italian-Game-Two-Knights-Modern-Bishops-Opening-4...h6,chess.com
https://www.chess.com/game/live/144538425686,2025-10-21,True,77.57,81.27,blitz,chess,2958,desistência,qsjtgx,https://api.chess.com/pub/player/qsjtgx,3080,win,lpsupi,https://api.chess.com/pub/player/lpsupi,English-Opening-Fianchetto-Ultra-Symmetrical-Line-5.d3-d6,chess.com
https://www.chess.com/game/live/144538563848,2025-10-21,True,92.61,82.53,blitz,chess,3084,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2902,resigned,semyon_khanin,https://api.chess.com/pub/player/semyon_khanin,Queens-Pawn-Opening...2.g3-g6-3.Bg2-Bg7-4.Nf3,chess.com
https://www.chess.com/game/live/144538843880,2025-10-21,True,81.81,85.08,blitz,chess,3073,xeque-mate,lpsupi,https://api.chess.com/pub/player/lpsupi,2958,win,qsjtgx,https://api.chess.com/pub/player/qsjtgx,Indian-Game-East-Indian-London-System...5.h3-O-O-6.c3-c5,chess.com
https://www.chess.com/game/live/144540736082,2025-10-21,True,85.3,97.2,blitz,chess,2948,desistência,milady-de-winter,https://api.chess.com/pub/player/milady-de-winter,3078,win,lpsupi,https://api.chess.com/pub/player/lpsupi,French-Defense-Normal-Variation-2...b6,chess.com
https://www.chess.com/game/live/144540776564,2025-10-21,True,88.46,79.02,blitz,chess,3083,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2943,resigned,milady-de-winter,https://api.chess.com/pub/player/milady-de-winter,Queens-Pawn-Opening-Symmetrical-Variation-3.c3-c6,chess.com
https://www.chess.com/game/live/144562335150,2025-10-21,True,78.47,83.13,blitz,chess,2953,xeque-mate,baag4life,https://api.chess.com/pub/player/baag4life,3088,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Reti-Opening-Reti-Gambit-Accepted,chess.com
https://www.chess.com/game/live/144562570366,2025-10-21,True,94.2,86.44,blitz,chess,3093,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2948,resigned,baag4life,https://api.chess.com/pub/player/baag4life,English-Opening-Anglo-Indian-Kings-Indian-Defense...4.Bb2-O-O-5.g3-d6-6.Bg2,chess.com
https://www.chess.com/game/live/144562662406,2025-10-21,True,77.68,73.37,blitz,chess,2959,vitória,baag4life,https://api.chess.com/pub/player/baag4life,3082,timeout,lpsupi,https://api.chess.com/pub/player/lpsupi,Indian-Game-East-Indian-Anti-Nimzo-Indian-Dzindzi-Indian-Defense,chess.com
https://www.chess.com/game/live/144562932708,2025-10-21,True,80.94,79.96,blitz,chess,2982,tempo esgotado,seochesspie,https://api.chess.com/pub/player/seochesspie,3088,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Magnus-Queens-Gambit-4.cxd5-exd5-5.Bf4,chess.com
https://www.chess.com/game/live/144563200658,2025-10-21,True,82.24,83.44,blitz,chess,3086,tripla repetição,lpsupi,https://api.chess.com/pub/player/lpsupi,2984,repetition,seochesspie,https://api.chess.com/pub/player/seochesspie,Queens-Pawn-Opening-Symmetrical-Variation-3.c3-c6,chess.com
https://www.chess.com/game/live/144565194316,2025-10-21,True,74.55,86.4,blitz,chess,2932,desistência,i451451451,https://api.chess.com/pub/player/i451451451,3091,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Caro-Kann-Defense-Advance-Botvinnik-Carls-Defense-4.Nf3,chess.com
https://www.chess.com/game/live/144565362884,2025-10-21,True,94.45,80.34,blitz,chess,3096,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2927,resigned,i451451451,https://api.chess.com/pub/player/i451451451,Queens-Gambit-Declined-Catalan-Opening...9.Rd1-Bb7-10.b3-Nbd7,chess.com
https://www.chess.com/game/live/144565467920,2025-10-21,True,80.22,87.32,blitz,chess,2923,desistência,i451451451,https://api.chess.com/pub/player/i451451451,3100,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Scotch-Game-Dubois-Reti-Scotch-Gambit-Anderssen-Attack,chess.com
https://www.chess.com/game/live/144565675262,2025-10-21,True,94.99,88.89,blitz,chess,3109,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3153,resigned,bogdandeac,https://api.chess.com/pub/player/bogdandeac,Queens-Gambit-Declined-3.Nf3-Nf6,chess.com
https://www.chess.com/game/live/144565766272,2025-10-21,True,95.14,85.19,blitz,chess,3160,vitória,bogdandeac,https://api.chess.com/pub/player/bogdandeac,3102,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,Kings-Indian-Defense-Normal-Variation...7.e3-c6-8.Be2-a6,chess.com
https://www.chess.com/game/live/144565879606,2025-10-21,True,86.68,80.2,blitz,chess,3111,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3151,timeout,bogdandeac,https://api.chess.com/pub/player/bogdandeac,Indian-Game-Knights-Variation...3.Nbd2-d5-4.e3-c5-5.c3,chess.com
https://www.chess.com/game/live/144567371494,2025-10-21,True,77.69,78.57,rapid,chess,2562,desistência,rowan-atkinson,https://api.chess.com/pub/player/rowan-atkinson,2731,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Ruy-Lopez-Opening-Morphy-Defense-Anderssen-Variation...7.O-O-g6-8.Re1-Bg7,chess.com
https://www.chess.com/game/live/144568833914,2025-10-21,True,86.07,79.01,blitz,chess,3115,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2925,resigned,sunflowergw2,https://api.chess.com/pub/player/sunflowergw2,Queens-Gambit-Declined-Catalan-Opening...10.Bf4-Ba6-11.b3-Rc8,chess.com
https://www.chess.com/game/live/144569108550,2025-10-21,True,89.65,89.71,blitz,chess,3113,tripla repetição,lpsupi,https://api.chess.com/pub/player/lpsupi,3026,repetition,lonelyqueen0,https://api.chess.com/pub/player/lonelyqueen0,Indian-Game-2.c3-d5-3.Nf3,chess.com
https://www.chess.com/game/live/144569361736,2025-10-21,True,83.55,79.71,blitz,chess,3015,vitória,indianlad,https://api.chess.com/pub/player/indianlad,3103,resigned,lpsupi,https://api.chess.com/pub/player/lpsupi,French-Defense-Tarrasch-Open-Euwe-Keres-Line-4...a6-5.exd5-exd5,chess.com
https://www.chess.com/game/live/144569612320,2025-10-21,True,88.71,80.97,blitz,chess,3010,vitória,gmcorrales,https://api.chess.com/pub/player/gmcorrales,3093,checkmated,lpsupi,https://api.chess.com/pub/player/lpsupi,Vienna-Game-Main-Line,chess.com
https://www.chess.com/game/live/144574230768,2025-10-21,True,91.2,75.99,blitz,chess,3098,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2926,checkmated,dusty-kid,https://api.chess.com/pub/player/dusty-kid,London-System...4.c3-e6-5.e3-Bd6,chess.com
https://www.chess.com/game/live/144576055982,2025-10-21,True,88.76,98.07,blitz,chess,3020,desistência,seochesspie,https://api.chess.com/pub/player/seochesspie,3104,win,lpsupi,https://api.chess.com/pub/player/lpsupi,English-Opening-Symmetrical-Variation...5.O-O-Bg7-6.d4-cxd4-7.Nxd4,chess.com
https://www.chess.com/game/live/144576114102,2025-10-21,True,84.47,88.11,blitz,chess,3112,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,3114,timeout,duhless,https://api.chess.com/pub/player/duhless,Dutch-Defense...3.Bf4-g6-4.e3-Bg7,chess.com
https://www.chess.com/game/live/144576948606,2025-10-22,False,94.14,83.74,rapid,chess,2731,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,997,resigned,lucianoolival,https://api.chess.com/pub/player/lucianoolival,Sicilian-Defense-Old-Sicilian-Variation-3.Bc4-e6-4.O-O,chess.com
https://www.chess.com/game/live/144579714574,2025-10-22,True,77.28,83.96,blitz,chess,2947,desistência,exceptionallydubious,https://api.chess.com/pub/player/exceptionallydubious,3117,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Vienna-Game-Falkbeer-Variation,chess.com
https://www.chess.com/game/live/144579830866,2025-10-22,True,88.18,83.48,blitz,chess,3121,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2943,timeout,exceptionallydubious,https://api.chess.com/pub/player/exceptionallydubious,Indian-Game-East-Indian-Defense-3.a3-c5,chess.com
https://www.chess.com/game/live/144579943816,2025-10-22,True,67.1,70.02,blitz,chess,2939,xeque-mate,exceptionallydubious,https://api.chess.com/pub/player/exceptionallydubious,3125,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Vienna-Game-Max-Lange-Defense,chess.com
https://www.chess.com/game/live/144775481146,2025-10-27,True,83.21,97.98,blitz,chess,3116,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,3079,win,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,Indian-Game-East-Indian-Defense-3.a3-d5,chess.com
https://www.chess.com/game/live/144775576838,2025-10-27,True,94.01,93.83,blitz,chess,3088,vitória,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,3107,timeout,lpsupi,https://api.chess.com/pub/player/lpsupi,Indian-Game-East-Indian-Przepiorka-Variation...6.Nc3-Nbd7-7.e4-e5,chess.com
https://www.chess.com/game/live/144775703042,2025-10-27,True,78.14,81.74,blitz,chess,3099,xeque-mate,lpsupi,https://api.chess.com/pub/player/lpsupi,3096,win,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,Four-Knights-Game,chess.com
https://www.chess.com/game/live/144775822398,2025-10-27,True,77.47,76.49,blitz,chess,3104,vitória,gm_dmitrij,https://api.chess.com/pub/player/gm_dmitrij,3091,timeout,lpsupi,https://api.chess.com/pub/player/lpsupi,Ruy-Lopez-Opening-Morphy-Defense-Closed...9.Bc2-c5-10.d4-Qc7,chess.com
https://www.chess.com/game/live/144776204340,2025-10-27,True,94.16,87.08,blitz,chess,3095,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2912,resigned,gilbertelroy,https://api.chess.com/pub/player/gilbertelroy,Queens-Pawn-Opening-Symmetrical-Variation-3.c3-c6,chess.com
https://www.chess.com/game/live/144776287074,2025-10-27,True,79.74,83.87,blitz,chess,2908,desistência,gilbertelroy,https://api.chess.com/pub/player/gilbertelroy,3099,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Ruy-Lopez-Opening-Berlin-lHermet-Variation,chess.com
https://www.chess.com/game/live/144776397176,2025-10-27,True,78.01,83.11,blitz,chess,3087,xeque-mate,lpsupi,https://api.chess.com/pub/player/lpsupi,2920,win,gilbertelroy,https://api.chess.com/pub/player/gilbertelroy,Indian-Game-2.c3-d5-3.Nf3,chess.com
https://www.chess.com/game/live/144776707060,2025-10-27,True,68.47,73.73,blitz,chess,2902,desistência,shaaksiv,https://api.chess.com/pub/player/shaaksiv,3091,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Indian-Game-Spielmann-Indian-Variation-3.dxc5-e6,chess.com
https://www.chess.com/game/live/144777080988,2025-10-27,True,74.3,82.5,blitz,chess,2890,desistência,shaaksiv,https://api.chess.com/pub/player/shaaksiv,3095,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Indian-Game-Spielmann-Indian-Variation-3.dxc5-e6,chess.com
https://www.chess.com/game/live/144777182034,2025-10-27,True,82.72,87.19,blitz,chess,3084,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2984,win,carnivoras,https://api.chess.com/pub/player/carnivoras,Queens-Pawn-Opening-Symmetrical-Variation-3.c3-Bf5-4.Qb3-Qc8,chess.com
https://www.chess.com/game/live/144777393322,2025-10-27,True,76.41,82.41,blitz,chess,3072,desistência,lpsupi,https://api.chess.com/pub/player/lpsupi,2900,win,shaaksiv,https://api.chess.com/pub/player/shaaksiv,French-Defense-Winawer-Winckelmann-Riemer-Gambit-4...Bxc3-5.bxc3,chess.com
https://www.chess.com/game/live/144777588490,2025-10-27,True,83.83,92.14,blitz,chess,2919,desistência,articmonkayss,https://api.chess.com/pub/player/articmonkayss,3077,win,lpsupi,https://api.chess.com/pub/player/lpsupi,Four-Knights-Game-Gunsberg-Provincial-Opening-5.d4,chess.com
https://www.chess.com/game/live/144777665318,2025-10-27,True,73.62,77.4,blitz,chess,3082,vitória,lpsupi,https://api.chess.com/pub/player/lpsupi,2914,timeout,articmonkayss,https://api.chess.com/pub/player/articmonkayss,London-System-3...c5-4.c3-e6-5.e3,chess.com
